"location","failed filters","passed filters","snps","mnps","insertions","deletions","indels","breakends","symbolic svs","same as reference","phased genotypes","snp transitions/transversions","total het/hom ratio","snp het/hom ratio","mnp het/hom ratio","insertion het/hom ratio","deletion het/hom ratio","indel het/hom ratio","breakend het/hom ratio","symbolic sv het/hom ratio","insertion/deletion ratio","indel/snp+mnp ratio","partial genotype","total haploid","haploid snps","haploid mnps","haploid insertions","haploid deletions","haploid indels","no genotypes","missing genotype","sample name","haploid symbolic svs","complex called","de novo genotypes","total polyploid","polyploid snps","polyploid mnps","polyploid insertions","polyploid deletions","polyploid indels","md5key"
"c87b48d842719d63537ee41702b56fba/HG005.CHM13Y_EBV.sniffles.vcf.gz","298","48641","0","0","19605","27462","3","369","274","928","- (0/0)","0.05 (2099/45614)","- (0/0)","- (0/0)","0.03 (552/19053)","0.05 (1308/26154)","0.50 (1/2)","0.33 (92/277)","1.14 (146/128)","0.71 (19605/27462)","- (47070/0)",,,,,,,,,,,,,,,,,,,,,"c87b48d842719d63537ee41702b56fba"
"a86062716a600602c2517f90bab9222d/HG005.hifiasm_mat.sniffles.vcf","295","29837","0","0","0","0","15181","425","13220","1011","- (0/0)","0.03 (864/27962)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","0.01 (185/14996)","1.56 (259/166)","0.03 (420/12800)","- (0/0)","- (15181/0)",,,,,,,,,,,,,,,,,,,,,"a86062716a600602c2517f90bab9222d"
"0ccc1322ffa938ee3acde857a745847a/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.cnvnator.vcf","0","3871","3871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0ccc1322ffa938ee3acde857a745847a"
"437eb84ff77e473d08b76c13b0e756e2/HG004.scalpel.vcf.gz","67971","886276","0","0","432798","453218","260","0",,,"- (0/0)","- (0/0)","3.49 (336434/96364)","3.56 (353901/99317)","4.78 (215/45)","0.95 (432798/453218)","- (886276/0)",,,,,,,,,,,,,,,,,,,,,,,,,"437eb84ff77e473d08b76c13b0e756e2"
"4132a12291f25539c538102cf6d462ac/NA24143_LongRanger_large_svs.vcf.gz","10080","24","0","0","0","0","0","4","20","0","- (16/0)","- (0/0)","5.00 (20/4)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","1.00 (2/2)","9.00 (18/2)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"4132a12291f25539c538102cf6d462ac"
"466389bc7938736f282cce367bee41ca/HG005.GRCh38_no_alt.pbsv.vcf","1989","59590","156","0","0","28336","24793","0","2980","3312","0","13","- (0/0)","1.66 (37048/22373)","- (0/0)","- (0/0)","1.53 (17149/11187)","1.49 (14851/9942)","- (0/0)","53.18 (2925/55)","1.79 (2123/1189)","1.14 (28336/24793)",,,,,,,,,,,,,,,,,,,,"466389bc7938736f282cce367bee41ca"
"56330ec2577755bd1e5c873c1adb4051/NISTIntegratedCalls_14datasets_131103_allcall_UGHapMerge_HomRef_VQSRv2.18_all_bias_nouncert_excludesimplerep_excludesegdups_excludedecoy_excludeRepSeqSTRs_noCNVs.vcf.gz","0","39301","0","0","0","0","0","39301",,,"- (0/0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56330ec2577755bd1e5c873c1adb4051"
"673d06ff43c448034bd963e971b1e428/HG2_p_and_a_ctg_Sep2016.l100c500.no_ns.vcf.gz","0","8225","0","0","4227","2847","1151","0","2856","0","0","394","1674","788","- (0/0)","- (5369/0)","- (0/0)","- (0/0)","- (3833/0)","- (1173/0)","- (363/0)","1.48 (4227/2847)",,,,,,,,,,,,,,,,,,,,"673d06ff43c448034bd963e971b1e428"
"d4e7e1dba428659c2523f958d5af6f50/HG2_PBcR_MHAP.l100c500.vcf.gz","0","12934","0","0","6082","4473","2379","0","11595","0","0","5544","4024","2027","- (0/0)","- (1339/0)","- (0/0)","- (0/0)","- (538/0)","- (449/0)","- (352/0)","1.36 (6082/4473)",,,,,,,,,,,,,,,,,,,,"d4e7e1dba428659c2523f958d5af6f50"
"4ae20868d0e735ba031b736ed9f3bb9c/HG002.CHM13.deepvariant.vcf","2831700","5144003","4219251","0","445874","456876","20551","1451",,,"1.85 (2741051/1478200)","- (0/0)","2.21 (306977/138897)","2.20 (313884/142992)","20550.00 (20550/1)","0.98 (445874/456876)","0.22 (923301/4219251)",,,,,,,,,,,,,,,,,,,,,,,,,"4ae20868d0e735ba031b736ed9f3bb9c"
"cc7df1b975d34d667be3fb638e91d636/HG002_SVs_Tier1_v0.6.vcf.gz","61267","12745","0","0","6558","5039","1148","0",,,"- (0/0)","- (0/0)","0.92 (3143/3415)","1.64 (3129/1910)","1.38 (666/482)","1.30 (6558/5039)","- (12745/0)",,,,,,,,,,,,,,,,,,,,,,,,,"cc7df1b975d34d667be3fb638e91d636"
"9f801a60385b63c8449f3f225066d963/U0a_CGATGT_L001_R1_001_paired_Reads_locally_realigned_Variants.vcf","0","219","131","30","5","6","3","0","44","14","10","1","1","1","1","0.90 (73/81)","19.13 (153/8)","14.13 (113/8)","- (29/0)","- (4/0)","- (5/0)","- (2/0)",,,,,,,,,,,,,,,,,,,,"9f801a60385b63c8449f3f225066d963"
"56dacd939074e380dfcdb5ffe25d9534/father_hap_refsplit20160129_1kb_bionano_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56dacd939074e380dfcdb5ffe25d9534"
"c1401d877b5b240dac634838ee2ae2d5/HG3_Dovetail_Falcon.l100c500.vcf.gz","0","13924","0","0","6563","4460","2901","0","8691","0","0","4042","2801","1848","- (0/0)","- (5233/0)","- (0/0)","- (0/0)","- (2521/0)","- (1659/0)","- (1053/0)","1.47 (6563/4460)",,,,,,,,,,,,,,,,,,,,"c1401d877b5b240dac634838ee2ae2d5"
"e7c40641ad1f51ce5e18a246ae2609c9/NA24143_GRCh38.vcf.gz","357606","4610520","3961551","0","299220","345392","4249","108",,,"1.48 (2753747/1856665)","1.58 (2428064/1533487)","- (0/0)","0.83 (136113/163107)","1.16 (185393/159999)","58.01 (4177/72)","0.87 (299220/345392)","0.16 (648861/3961551)",,,,,,,,,,,,,,,,,,,,,,,,"e7c40641ad1f51ce5e18a246ae2609c9"
"920e21fe27a1f9a13ac72d486a3be4f5/HPRC-cur.20211005-align2-GRCh37.dip.vcf.gz","333109","4894571","3816397","0","451459","435805","26934","0","163976",,"1.98 (3531695/1787770)","1.63 (2960407/1810853)","1.55 (2320204/1496193)","- (0/0)","1.83 (291694/159765)","1.81 (280918/154887)","3365.75 (26926/8)","1.04 (451459/435805)","0.24 (914198/3816397)",,,,,,,,,,,,,,,,,,,,,,,"920e21fe27a1f9a13ac72d486a3be4f5"
"6cb8e05314a6749e5287d1dbadd35043/NA24149_GRCh38_large_svs.vcf.gz","5088","24","0","0","0","0","0","2","22","0","- (22/0)","- (0/0)","11.00 (22/2)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (2/0)","10.00 (20/2)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"6cb8e05314a6749e5287d1dbadd35043"
"b8ca5db8a157755dff411f30e34b5acb/manta.HG002.vcf.gz","2586","13130","0","0","1915","3619","1619","3614","2363","0","- (0/0)","1.89 (8581/4549)","- (0/0)","- (0/0)","0.52 (651/1264)","1.47 (2151/1468)","1.29 (911/708)","4.51 (2958/656)","4.22 (1910/453)","0.53 (1915/3619)","- (7153/0)",,,,,,,,,,,,,,,,,,,,,"b8ca5db8a157755dff411f30e34b5acb"
"a2fafa5f635e236fdc015334725bb041/NA24143_hg19_large_svs.vcf.gz","0","14","0","2","0","9","0","3","0",,"- (0/0)","- (14/0)","- (0/0)","- (2/0)","- (0/0)","- (9/0)","- (0/0)","- (3/0)","0.00 (0/9)","4.50 (9/2)",,,,,,,,,,,,,,,,,,,,,,"a2fafa5f635e236fdc015334725bb041"
"88ac7e043d2fe99bf316783e1202e333/NA24385.GRCh38.phased_variants.reformatted.vcf.gz","985508","845714","362","0","408310","425734","11308","0",,,"1.58 (517348/328366)","0.06 (22/340)","- (0/0)","1.38 (236530/171780)","1.72 (269488/156246)","- (11308/0)","0.96 (408310/425734)","2335.23 (845352/362)",,,,,,,,,,,,,,,,,,,,,,,,"88ac7e043d2fe99bf316783e1202e333"
"ad20d8dfdab713662f9431f66f1b57a0/HG004_Ill_Spiral_run06variants_svs_pass_withID_gt19bp.sort.vcf.gz","0","1925","1925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ad20d8dfdab713662f9431f66f1b57a0"
"486eafc0d9a0423c23a8055d2bec0c31/stLFR.L0.variants.vcf","0","4740385","3806620","0","433509","482999","17257","0",,,"1.60 (2342665/1463955)","- (0/0)","1.96 (287216/146293)","2.16 (329926/153073)","- (17257/0)","0.90 (433509/482999)","0.25 (933765/3806620)",,,,,,,,,,,,,,,,,,,,,,,,,"486eafc0d9a0423c23a8055d2bec0c31"
"35125967f3e3883fc374d89f5349f294/NA24143_LongRanger_sv_deletions.vcf.gz","65","4330","0","0","0","0","0","20","4310","0","- (3424/0)","- (0/0)","1.46 (2572/1758)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","1.50 (12/8)","1.46 (2560/1750)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"35125967f3e3883fc374d89f5349f294"
"494feb8be3ae9bbc7894101210ce246b/NA12878.vcf.gz","231942","4182343","3611955","0","280800","281844","7208","536","0",,"2.08 (3381265/1629378)","1.63 (2590900/1591443)","1.58 (2214355/1397600)","- (0/0)","1.83 (181577/99223)","1.99 (187449/94395)","719.80 (7198/10)","1.49 (321/215)","1.00 (280800/281844)","0.16 (569852/3611955)",,,,,,,,,,,,,,,,,,,,,,"494feb8be3ae9bbc7894101210ce246b"
"084e09d71633f0e1d47caea797e36c32/son_hap_refsplit20160129_1kb.bionano_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"084e09d71633f0e1d47caea797e36c32"
"775cadb612a233f0597d1886e728f502/HG2_10X_pseu2.2_0916.l100c500.no_ns.vcf.gz","0","11680","0","0","2511","7577","1592","0","11658","0","0","2501","7567","1590","- (0/0)","- (22/0)","- (0/0)","- (0/0)","- (10/0)","- (10/0)","- (2/0)","0.33 (2511/7577)",,,,,,,,,,,,,,,,,,,,"775cadb612a233f0597d1886e728f502"
"f9cdbbb32eb9a8eefce5efab30afde67/HG2_10X_pseu2.2_0916.l100c500.vcf.gz","0","12607","0","0","2765","7547","2295","0","12586","0","0","2756","7537","2293","- (0/0)","- (21/0)","- (0/0)","- (0/0)","- (9/0)","- (10/0)","- (2/0)","0.37 (2765/7547)",,,,,,,,,,,,,,,,,,,,"f9cdbbb32eb9a8eefce5efab30afde67"
"ec1b7447291bf47450df7041044e53b4/trio2.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz","0","28890","28890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ec1b7447291bf47450df7041044e53b4"
"d1b0ea48af355276230978d61e595253/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.lumpy_withID_gt19bp.sort.vcf.gz","0","1382","0","0","0","0","0","0","1382",,"- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"d1b0ea48af355276230978d61e595253"
"fdbc728e16edf47ad3f245397e126dea/Chaisson_PacBio_smrt-sv.dip_Jun2016_indel_withID_gt19bp.sort.vcf.gz","16864","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fdbc728e16edf47ad3f245397e126dea"
"5ec8a98d5e66ca66aeb224c35c29b719/HG002.GRCh38_no_alt.svim.q10.vcf.gz","2113","28049","0","22","15545","11980","0","0","502",,"1.97 (18258/9289)","- (0/0)","1.44 (13/9)","1.82 (10040/5505)","2.17 (8205/3775)","- (0/0)","1.30 (15545/11980)","1251.14 (27525/22)",,,,,,,,,,,,,,,,,,,,,,,,"5ec8a98d5e66ca66aeb224c35c29b719"
"131a93d084240b24958fc71118767336/HG2_10X_PacBio_hap1.l100c500.no_ns.vcf.gz","0","10132","0","0","4916","3376","1840","0","10114","0","0","4907","3375","1832","- (0/0)","- (18/0)","- (0/0)","- (0/0)","- (9/0)","- (1/0)","- (8/0)","1.46 (4916/3376)",,,,,,,,,,,,,,,,,,,,"131a93d084240b24958fc71118767336"
"ebfa002b0822e8c81b676967a37eb6b7/150420-HG005-Homogeneity-01-Combined_S1.vcf","415207","4202355","3603263","458","289678","287647","21309","0","2265","2265","0","0","0","0","2.07 (3460533/1675592)","1.39 (2443169/1756921)","1.35 (2069312/1531686)","2.42 (324/134)","1.53 (175123/114555)","1.68 (180391/107256)","5.48 (18019/3290)","1.01 (289678/287647)",,,,,,,,,,,,,,,,,,,,"ebfa002b0822e8c81b676967a37eb6b7"
"617a333b128c9cae7499a5869ea4506f/hg19.HG003.pbsv.vcf.gz","0","20289","0","0","12077","8212","0","0",,,"- (0/0)","- (0/0)","5.51 (10222/1855)","3.18 (6248/1964)","- (0/0)","1.47 (12077/8212)","- (20289/0)",,,,,,,,,,,,,,,,,,,,,,,,,"617a333b128c9cae7499a5869ea4506f"
"aab75bacec09ebfe8c85a72669ad76dc/HG003.hs37d5.60x.union_170414.vcf.gz","0","44920","19704","0","10147","14968","101","0",,,"1.09 (10274/9430)","- (0/0)","1.32 (5773/4374)","1.61 (9233/5735)","- (101/0)","0.68 (10147/14968)","1.28 (25216/19704)",,,,,,,,,,,,,,,,,,,,,,,,,"aab75bacec09ebfe8c85a72669ad76dc"
"72471c4a571282e1abf03ad53bd31bbe/NA24631.GRCh38.large_svs.vcf.gz","5879","261","0","0","0","0","0","10","251","0","- (28/0)","- (0/0)","28.00 (252/9)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","4.00 (8/2)","34.86 (244/7)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"72471c4a571282e1abf03ad53bd31bbe"
"487b3a4e5965f10a5d12d2b4834b70b4/HG004_NIST_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz","398","3938","3938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"487b3a4e5965f10a5d12d2b4834b70b4"
"7965346641a3feed00f07b1eb8dcdc44/NA24143_hg19_deletions.vcf.gz","37","3600","0","0","0","0","0","22","3578","0","- (2680/0)","- (0/0)","2.69 (2624/976)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","4.50 (18/4)","2.68 (2606/972)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"7965346641a3feed00f07b1eb8dcdc44"
"93d771950eb5c79d7904290f3788e315/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.breakseq_pass_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93d771950eb5c79d7904290f3788e315"
"cd72cce5b0750b3a01f54f818a9dfca0/HG2_Dove_DIS_0417.l100c500.vcf.gz","0","14594","0","0","8800","4476","1318","0","14581","0","0","8796","4473","1312","- (0/0)","- (13/0)","- (0/0)","- (0/0)","- (4/0)","- (3/0)","- (6/0)","1.97 (8800/4476)",,,,,,,,,,,,,,,,,,,,"cd72cce5b0750b3a01f54f818a9dfca0"
"d1263be53eeb85f0b7f6e88a844c55c2/ajtrio.lumpy.svtyper.HG004.md.sorted.recal.vcf.gz","0","14929","0","0","0","0","0","1452","3628","2337","7512","- (0/0)","3.39 (3923/1157)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","30.57 (1406/46)","2.27 (2517/1111)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"d1263be53eeb85f0b7f6e88a844c55c2"
"36cfd9804b37901b7e69441b517dd5af/HG004.140818_D00360_0047_BHA66FADXX.realigned.recalibrated.delly.noLowQual.noIMPRECISE_withID_gt19bp.sort.vcf.gz","0","993","0","0","0","0","0","979","14",,"1.51 (589/390)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","1.51 (589/390)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"36cfd9804b37901b7e69441b517dd5af"
"3d82bbaa41433b4b1eaca955dc6d7d3d/HG2_Dovetail_MHAP.l100c500.no_ns.vcf.gz","0","12007","0","0","5810","4215","1982","0","10741","0","0","5300","3787","1654","- (0/0)","- (1266/0)","- (0/0)","- (0/0)","- (510/0)","- (428/0)","- (328/0)","1.38 (5810/4215)",,,,,,,,,,,,,,,,,,,,"3d82bbaa41433b4b1eaca955dc6d7d3d"
"6694434275999229c7a70d5e2366a3e3/HG003.HySA.build37_withID_gt19bp.sort.vcf.gz","0","30534","30534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6694434275999229c7a70d5e2366a3e3"
"167833773768b1a6d444540c8a3ff66e/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.manta.candidateSV.vcf","0","117293","117293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167833773768b1a6d444540c8a3ff66e"
"3cf17e72e9576c6d09730f093b10592a/HG002-HG003-HG004.jointVC.filter.vcf","7140","91163",,"59483","0","3953","4323","47","23221","136","2.46 (58977/23931)","1.57 (41393/26413)","1.54 (36079/23404)","- (0/0)","1.42 (2322/1631)","2.14 (2945/1378)","- (47/0)","0.91 (3953/4323)","0.14 (8323/59483)",,,,,,,,,,,,,,,,,,,,,,,"3cf17e72e9576c6d09730f093b10592a"
"46d8a0e38ee8cc8e81dc3b343bfd10b9/HG003_Bina_MetaSV_10142016_pass_refalt_head.vcf.gz","0","5995","0","226","1769","4000","0","0",,,"- (0/0)","16.38 (213/13)","1.57 (1080/689)","2.99 (2997/1003)","- (0/0)","0.44 (1769/4000)","25.53 (5769/226)",,,,,,,,,,,,,,,,,,,,,,,,,"46d8a0e38ee8cc8e81dc3b343bfd10b9"
"58421422f3934cb4df188f46203ac88e/HG2_p_and_a_ctg.l100c500.no_ns.vcf.gz","0","8525","0","0","4322","3002","1201","0","2851","0","0","399","1684","768","- (0/0)","- (5674/0)","- (0/0)","- (0/0)","- (3923/0)","- (1318/0)","- (433/0)","1.44 (4322/3002)",,,,,,,,,,,,,,,,,,,,"58421422f3934cb4df188f46203ac88e"
"939186a36674ca9ac02b1c8fd85f70c8/HG003.commonlaw.deletions.bilkentuniv.082815_withID_gt19bp.sort.vcf.gz","0","853","853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"939186a36674ca9ac02b1c8fd85f70c8"
"ae0912b573f6cb4c2feddf7996d362de/HG002_SpiralVariants_refine_v1.1_norm.vcf.gz","0","19399","0","0","5617","10046","3289","447",,,"- (0/0)","- (0/0)","0.00 (0/5617)","0.10 (895/9151)","0.10 (307/2982)","0.56 (5617/10046)","- (18952/0)",,,,,,,,,,,,,,,,,,,,,,,,,"ae0912b573f6cb4c2feddf7996d362de"
"05199ee261699218df1bcb6315042a47/NA24385_hg19_phased_variants.vcf.gz","590748","4735797","3935183","0","380654","413274","6531","155",,,"1.51 (2849222/1886420)","1.51 (2366454/1568729)","- (0/0)","1.36 (219578/161076)","1.64 (256759/156515)","64.31 (6431/100)","0.92 (380654/413274)","0.20 (800459/3935183)",,,,,,,,,,,,,,,,,,,,,,,,"05199ee261699218df1bcb6315042a47"
"bc584c8d43d0778673d5fb2b8a3513a2/NA24149_hg19_large_svs.vcf.gz","4392","16","0","0","0","0","0","16","0",,"- (0/0)","7.00 (14/2)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","7.00 (14/2)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"bc584c8d43d0778673d5fb2b8a3513a2"
"44ee1e5360c537ac08c9bcc53081e437/Parliament.HG002.pacbioonly_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44ee1e5360c537ac08c9bcc53081e437"
"982da875f53fd279b0c8c64b9044b96f/call-filter.vcf","0","46044","0","0","22495","23495","0","54","0",,"1.72 (29118/16926)","- (0/0)","- (0/0)","1.78 (14393/8102)","1.66 (14674/8821)","- (0/0)","17.00 (51/3)","0.96 (22495/23495)","- (45990/0)",,,,,,,,,,,,,,,,,,,,,,,"982da875f53fd279b0c8c64b9044b96f"
"32cb11713f114c49beb7fed300728553/hg002.Assemblytics_structural_variants.sorted_decomposed_norm.vcf.gz","0","29618","29618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32cb11713f114c49beb7fed300728553"
"e483b84e0153dbf10d7b6999ff2f82ae/HG2_Dovetail_DISCOVAR.l100c500.no_ns.vcf.gz","0","9018","0","0","5046","3253","719","0","4157","0","0","1104","2392","661","- (0/0)","- (4861/0)","- (0/0)","- (0/0)","- (3942/0)","- (861/0)","- (58/0)","1.55 (5046/3253)",,,,,,,,,,,,,,,,,,,,"e483b84e0153dbf10d7b6999ff2f82ae"
"d46059773d412a5f84ea107e5b1dc9d2/highConfidenceSvEventsBeta-GS000037263-ASM_filt_withID_gt19bp.sort.vcf.gz","1875","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"d46059773d412a5f84ea107e5b1dc9d2"
"fd848483a82d8502a9c4c2bf48cafb28/NISTIntegratedCalls_14datasets_131103_allcall_UGHapMerge_HetHomVarPASS_VQSRv2.18_all_nouncert_excludesimplerep_excludesegdups_excludedecoy_excludeRepSeqSTRs_noCNVs.vcf.gz","0","2915731","2741359","0","86204","87161","1005","2",,,"1.37 (1685301/1230428)","1.50 (1646092/1095267)","- (0/0)","0.30 (19860/66344)","0.27 (18344/68817)","- (1005/0)","0.99 (86204/87161)","0.06 (174370/2741359)",,,,,,,,,,,,,,,,,,,,,,,,"fd848483a82d8502a9c4c2bf48cafb28"
"7fe998c149ed618e85175aad64a87d28/HG002.GRCh38_no_alt.sniffles.vcf.gz","797","34821","0","0","16540","15188","8","988","449","1648","- (0/0)","0.04 (1253/31920)","- (0/0)","- (0/0)","0.01 (241/16299)","0.04 (542/14646)","0.33 (2/6)","0.36 (259/729)","0.87 (209/240)","1.09 (16540/15188)","- (31736/0)",,,,,,,,,,,,,,,,,,,,,"7fe998c149ed618e85175aad64a87d28"
"66f59f0bd754e7d190a4aafc5083635b/NA24149_GRCh37.vcf.gz","325751","4446258","3807174","0","294789","340272","3936","87",,,"1.39 (2584221/1861950)","1.47 (2265571/1541603)","- (0/0)","0.83 (133612/161177)","1.14 (181162/159110)","64.60 (3876/60)","0.87 (294789/340272)","0.17 (638997/3807174)",,,,,,,,,,,,,,,,,,,,,,,,"66f59f0bd754e7d190a4aafc5083635b"
"29fbc7d64479af5233522e223901b7de/HG2_Ill_Spiral_run06variants_svs_pass_refalt_head.vcf.gz","0","2423","2423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29fbc7d64479af5233522e223901b7de"
"3f1780f6b1818f6df0a593ba5cbf37f5/HG003_NIST_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz","421","3834","3834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3f1780f6b1818f6df0a593ba5cbf37f5"
"7c6bb9f5468962d254fc48c7aff42de6/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.manta.diploidSV.vcf","1863","9827","0","0","1007","2445","1054","3532","1789","0","- (0/0)","1.61 (6068/3759)","- (0/0)","- (0/0)","0.61 (382/625)","1.52 (1473/972)","1.59 (647/407)","1.66 (2204/1328)","3.19 (1362/427)","0.41 (1007/2445)","- (4506/0)",,,,,,,,,,,,,,,,,,,,,"7c6bb9f5468962d254fc48c7aff42de6"
"f894e6a5b7e91c4833bff4f98b415096/HG002_Bina_MetaSV_10142016.PASS.vcf.gz","0","7448","0","231","1909","3700","0","1608","0",,"2.50 (5319/2129)","- (0/0)","13.44 (215/16)","1.85 (1238/671)","2.90 (2751/949)","- (0/0)","2.26 (1115/493)","0.52 (1909/3700)","24.28 (5609/231)",,,,,,,,,,,,,,,,,,,,,,,"f894e6a5b7e91c4833bff4f98b415096"
"1161dafc5b0c128d819c236cdfd55ab4/fn_ins_nonTR.vcf.gz","0","2484","0","0","2214","0","270","0",,,"- (0/0)","- (0/0)","1.38 (1284/930)","- (0/0)","1.60 (166/104)","- (2214/0)","- (2484/0)",,,,,,,,,,,,,,,,,,,,,,,,,"1161dafc5b0c128d819c236cdfd55ab4"
"883b920a25ad3d45dd77490ad812ab1e/HG003_Ill_Spiral_run06variants_svs.vcf.gz","6136","23022","2327","0","8","9298","7377","4010","2",,"1.66 (12920/7773)","- (0/0)","- (8/0)","2.05 (6251/3047)","1.52 (4451/2926)","1.23 (2210/1800)","1.26 (9298/7377)","2585.63 (20685/8)",,,,,,,,,,,,,,,,,,,,,,,,"883b920a25ad3d45dd77490ad812ab1e"
"55d0d4a9198f0c2c2e739586d8399a54/HG002v4beta_matching_ACarrollGRCh38vsGRCh37SUN_het.vcf","0","85",,"79","0","3","3","0","0",,"2.29 (55/24)","- (85/0)","- (79/0)","- (0/0)","- (3/0)","- (3/0)","- (0/0)","1.00 (3/3)","0.08 (6/79)",,,,,,,,,,,,,,,,,,,,,,,"55d0d4a9198f0c2c2e739586d8399a54"
"ee87e110468a42e7f76c01badd79fc88/HG2_10X_pseu2.2_0916.l100c500.no_ns.vcf.gz","0","11609","0","0","2484","7535","1590","0","11588","0","0","2475","7525","1588","- (0/0)","- (21/0)","- (0/0)","- (0/0)","- (9/0)","- (10/0)","- (2/0)","0.33 (2484/7535)",,,,,,,,,,,,,,,,,,,,"ee87e110468a42e7f76c01badd79fc88"
"fd057cb1e1138e9a0e475c98bfddf404/HG2_Dove_DIS_0417.l100c500.vcf.gz","0","14594","0","0","8800","4476","1318","0","14581","0","0","8796","4473","1312","- (0/0)","- (13/0)","- (0/0)","- (0/0)","- (4/0)","- (3/0)","- (6/0)","1.97 (8800/4476)",,,,,,,,,,,,,,,,,,,,"fd057cb1e1138e9a0e475c98bfddf404"
"eea7ce7665944dff9466996cb688964f/HG2_NGha_DIS_0916.l100c500.no_ns.vcf.gz","0","2237","0","0","839","1074","324","0","2160","0","0","808","1056","296","- (0/0)","- (77/0)","- (0/0)","- (0/0)","- (31/0)","- (18/0)","- (28/0)","0.78 (839/1074)",,,,,,,,,,,,,,,,,,,,"eea7ce7665944dff9466996cb688964f"
"ef98c6699f413bb58fdcd138e9107270/Ash_trio_gangstr_30x_.vcf.gz","0","830112",,"0","0","37660","44054","7388","736742","4268","- (0/0)","1.73 (56489/32613)","- (0/0)","- (0/0)","2.01 (25167/12493)","1.19 (23934/20120)","- (7388/0)","0.85 (37660/44054)","- (89102/0)",,,,,,,,,,,,,,,,,,,,,,,"ef98c6699f413bb58fdcd138e9107270"
"e22af3a74908cec3cc678ca1857bf96e/HG2_pseudohap2.1.l100c500.vcf.gz","0","12588","0","0","2733","7517","2338","0","12569","0","0","2724","7508","2337","- (0/0)","- (19/0)","- (0/0)","- (0/0)","- (9/0)","- (9/0)","- (1/0)","0.36 (2733/7517)",,,,,,,,,,,,,,,,,,,,"e22af3a74908cec3cc678ca1857bf96e"
"2653df5eb55019f08219eb2b68c0c14a/HG2_Ill_Spiral_run06variants_svs_pass_withID_gt19bp.sort.vcf.gz","0","1660","1660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2653df5eb55019f08219eb2b68c0c14a"
